"source_company","target_company","Source_Industry","Target_Industry","Matching_Item","source_lat","source_long","source_industry","source_resource_needs","source_by_products","target_lat","target_long","target_industry","target_resource_needs","target_by_products"
"Niche Cocoa Processing","Agricultural Manufacturing Group Limited (AMG)","Cocoa Processing","Fertilizer","NA",5.69065,0.02184,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.61195,-0.19681,"Fertilizer","Cocoa shell",NA
"Niche Cocoa Processing","Yara Ghana Ltd.","Cocoa Processing","Fertilizer","NA",5.69065,0.02184,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.62777,-0.18146,"Fertilizer","Cocoa shell",NA
"Cocoa Processing Company Limited","B5 Plus Steel Limited","Cocoa Processing","Metal Smelting","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.71245,0.01793,"Metal Smelting","Slag",NA
"Cocoa Processing Company Limited","Soap Production Company- Private","Cocoa Processing","Detergent","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.68163,-0.16838,"Detergent","Oil waste | Cocoa shell",NA
"Cocoa Processing Company Limited","Savanna Diamond Cement","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.67813,-0.16907,"Cement","Carbon black | Slag",NA
"Cocoa Processing Company Limited","Pioneer Food Cannery","Cocoa Processing","Fish Processing","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.64471,0.01502,"Fish Processing","Fish head",NA
"Cocoa Processing Company Limited","Auco Company Limited","Cocoa Processing","Recycling","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.67817,-0.12601,"Recycling","Vegetable oil",NA
"Cocoa Processing Company Limited","V jet Company Limited","Cocoa Processing","Recycling","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.67817,-0.12601,"Recycling","Waste paper",NA
"Cocoa Processing Company Limited","Livestock farmers","Cocoa Processing","Agriculture","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.54967,-0.34753,"Agriculture","Spent grain",NA
"Cocoa Processing Company Limited","B.B.C Industrials Co. (Gh) Ltd","Cocoa Processing","Paints","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.64865,0.00449,"Paints","Slag",NA
"Cocoa Processing Company Limited","Azar Chemical Factory-Resin","Cocoa Processing","Paints","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.6387,-0.1247,"Paints","Slag",NA
"Cocoa Processing Company Limited","Chemico Limited","Cocoa Processing","Chemicals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.64694,0.00548,"Chemicals","Slag",NA
"Cocoa Processing Company Limited","BBC Industrial Company (Ghana) Limited","Cocoa Processing","Paints","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.6355,-0.13292,"Paints","Slag",NA
"Cocoa Processing Company Limited","Neuce Ghana Paint Industry Limited","Cocoa Processing","Paints","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.69127,0.02057,"Paints","Slag",NA
"Cocoa Processing Company Limited","Azar Chemical Limited","Cocoa Processing","Paints","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.6387,-0.12478,"Paints","Slag",NA
"Cocoa Processing Company Limited","M & K Ghana Limited","Cocoa Processing","Paints","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.57225,-0.22055,"Paints","Slag",NA
"Cocoa Processing Company Limited","DanAdams Pharmaceuticals Limited","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.62759,-0.08845,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","Sanbao Pharmaceuticals Limited","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.69449,0.01902,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","KAMA Industries Limited","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.56108,-0.17097,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","Entrance Pharmaceuticals & Research Centre-","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.63786,-0.12043,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","M&G PharmaceuticalsLimited-Tablet Factory","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.53486,-0.21123,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","Letap Pharmaceuticals Limited","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.55729,-0.21877,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","Atlantic Lifesciences Limited","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.81185,0.16561,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","Amponsa- Efah Pharmaceuticals Limited","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",6.70411,-1.52883,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","Intravenous Infusion Limited","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",6.10733,-0.27357,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","Geo Medicore Limited","Cocoa Processing","Pharmaceuticals","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.74881,-0.3214,"Pharmaceuticals",NA,NA
"Cocoa Processing Company Limited","GIHOC Distilleries Company Limited","Cocoa Processing","Alcoholic & Non Alcoholic Beverages","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.57163,-0.22245,"Alcoholic & Non Alcoholic Beverages",NA,NA
"Cocoa Processing Company Limited","Kasapreko Company Limited","Cocoa Processing","Alcoholic & Non Alcoholic Beverages","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.63152,-0.00093,"Alcoholic & Non Alcoholic Beverages",NA,NA
"Cocoa Processing Company Limited","Multi-Pac Limited","Cocoa Processing","Alcoholic & Non Alcoholic Beverages","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.68899,-0.00432,"Alcoholic & Non Alcoholic Beverages",NA,NA
"Cocoa Processing Company Limited","Kasapreko Company Limited-Kumasi","Cocoa Processing","Alcoholic & Non Alcoholic Beverages","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",6.71481,-1.69705,"Alcoholic & Non Alcoholic Beverages",NA,NA
"Cocoa Processing Company Limited","Tema Oil Refinery Limited","Cocoa Processing","Crude Oil Refinery","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",6.6133,-1.45971,"Crude Oil Refinery","Crude oil",NA
"Cocoa Processing Company Limited","Platon Gas Limited","Cocoa Processing","Crude Oil Refinery","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.6718,0.00031,"Crude Oil Refinery","Crude oil",NA
"Cocoa Processing Company Limited","Akwaaba Oil Refinery Limited","Cocoa Processing","Crude Oil Refinery","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.65048,-0.09965,"Crude Oil Refinery","Crude oil",NA
"Cocoa Processing Company Limited","Tex Styles Ghana Limited","Cocoa Processing","Textiles Processing","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.66291,-0.00328,"Textiles Processing",NA,NA
"Cocoa Processing Company Limited","Akosombo Textiles Limited","Cocoa Processing","Textiles Processing","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",6.26787,0.06699,"Textiles Processing",NA,NA
"Cocoa Processing Company Limited","Tema Lube Oil Limited","Cocoa Processing","Lubricant manufacturing/waste oil","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.65062,0.0075,"Lubricant manufacturing/waste oil","Crude oil",NA
"Cocoa Processing Company Limited","Greenwich Industries Limited","Cocoa Processing","Lubricant manufacturing/waste oil","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.66484,0.0057,"Lubricant manufacturing/waste oil","Crude oil",NA
"Cocoa Processing Company Limited","Dzata Cement Limited","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.62074,-0.01606,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Wan Heng Ghana Limited","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.65322,0.01128,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Ghacem Limited-Tema","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.63736,0.00799,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Dangote Cement Limited","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.62209,-0.01432,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Ciments De L’Afrique Ghana Limited","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.70357,0.01713,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Continental Blue Investment","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.68428,0.01399,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Ghacem Limited-Takoradi","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",4.89288,-1.74675,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Unicem Industries Limited","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",6.3628,-1.55206,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Xin An Safe Cement Ghana Limited","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",6.62512,-1.20732,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Diamond Cement Limited","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",4.88653,-1.87592,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Western Diamond Cement Limited","Cocoa Processing","Cement","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",4.8864,-1.87599,"Cement","Slag | Carbon black",NA
"Cocoa Processing Company Limited","Agricultural Manufacturing Group Limited (AMG)","Cocoa Processing","Fertilizer","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.61195,-0.19681,"Fertilizer","Cocoa shell",NA
"Cocoa Processing Company Limited","Yara Ghana Ltd.","Cocoa Processing","Fertilizer","NA",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.62777,-0.18146,"Fertilizer","Cocoa shell",NA
"Afrotropic Cocoa Processing Company Limited","B5 Plus Steel Limited","Cocoa Processing","Metal Smelting","NA",5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.71245,0.01793,"Metal Smelting","Slag",NA
"Afrotropic Cocoa Processing Company Limited","Soap Production Company- Private","Cocoa Processing","Detergent","NA",5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.68163,-0.16838,"Detergent","Oil waste | Cocoa shell",NA
"Afrotropic Cocoa Processing Company Limited","Savanna Diamond Cement","Cocoa Processing","Cement","NA",5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.67813,-0.16907,"Cement","Carbon black | Slag",NA
"Afrotropic Cocoa Processing Company Limited","Pioneer Food Cannery","Cocoa Processing","Fish Processing","NA",5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell",5.64471,0.01502,"Fish Processing","Fish head",NA
